ID,region,county,lat,long,condition_rate,inspection_date,bridge_length_ft,curb_to_curb_width_ft,deck_area_sq_ft,aadt,year_of_aadt,material,structure,year,popz
1769,2,#N/A,43.01787203,-74.98958002,5.28,42898,51,120.3,6375,0.6,2014,4,3,1955,-0.6
1770,10,#N/A,40.76281,-73.83681199,4.43,43372,1461,40,78894,0.6,2011,11,3,1981,3.4
1771,10,#N/A,40.76265103,-73.83639501,4.33,43372,1461,39,71900,0.6,2011,4,3,1981,3.4
1772,1,#N/A,42.6441693,-73.71073909,4.84,43217,92,52,5060,0.6,2015,4,3,1968,-0.4
1773,8,#N/A,41.51793267,-74.18153936,5.86,42901,90,39,3800,0.6,2009,4,3,1968,-0.1
1774,8,#N/A,41.51770692,-74.18827678,5.35,43056,328,39,13940,0.6,2009,4,3,1968,-0.1
1775,8,#N/A,41.51124301,-74.20721401,5.58,42887,129,39.4,5483,0.6,2009,4,3,1969,-0.1
1776,1,#N/A,42.80500125,-73.94801078,4.17,42711,2630,39,144124,0.6,2004,4,3,1966,-0.4
1777,10,#N/A,40.76987097,-73.99035794,5.09,43308,91,60,9100,0.6,2011,5,3,1934,2.2
1778,5,#N/A,42.99130303,-78.78860895,5.66,42969,121,89.4,11507,0.6,2015,11,3,1987,0.9
1779,10,#N/A,40.78163445,-73.82496445,5.17,43195,158,66,13319,0.6,2017,4,3,1963,3.4
1780,5,#N/A,42.789799,-78.83653502,6.2,42948,898,60,58648,0.6,2015,12,3,1966,0.9
1781,1,#N/A,42.81880901,-73.95480302,5.78,43390,1874,50,128369,0.6,2017,5,3,1974,-0.4
1782,8,#N/A,41.29078797,-73.83468496,6.23,43214,25,60,2750,0.6,2016,2,19,2013,1
1783,0,#N/A,40.72122796,-73.39447897,4,43424,66,67,5395,0.6,2015,2,12,1934,1.9
1784,0,#N/A,40.72139602,-73.39455496,5.33,43424,76,67,6225,0.6,2015,2,12,1960,1.9
1785,3,#N/A,43.05829498,-76.08379203,4.27,43391,341,88,31713,0.6,2008,4,3,1971,0.1
1786,3,#N/A,43.06080096,-76.08522499,4.09,42877,163,88,15130,0.6,2008,4,3,1971,0.1
1787,8,#N/A,41.03209002,-73.94151202,5,43376,32,38.7,1600,0.6,2011,2,19,1954,-0.1
1788,8,#N/A,41.032254,-73.94104498,4.15,43376,32,43,1600,0.6,2011,2,19,1954,-0.1
1789,6,#N/A,42.12528803,-77.13561201,5,43378,39,0,27690,0.6,2015,4,19,1976,-0.5
1790,5,#N/A,43.00005598,-78.79804397,5.42,43278,70,66,5999,0.6,2016,3,8,1976,0.9
1791,5,#N/A,42.7670605,-78.81749161,6,43059,35,51.2,2691,0.6,2014,2,19,2009,0.9
1792,5,#N/A,42.765537,-78.820561,6.52,43055,44,59.1,3401,0.6,2014,2,8,2009,0.9
1793,4,#N/A,43.15605004,-77.71628905,6.01,42851,196,33,7056,0.6,2016,4,3,1963,0.6
1794,8,#N/A,41.959009,-73.99234199,6.1,42850,114,47.2,6213,0.6,2016,11,3,1998,-0.4
1795,10,#N/A,40.74236797,-73.73341405,5.42,43203,89,39,3800,0.6,2016,2,12,1972,3.4
1796,10,#N/A,40.738816,-73.73976704,5.51,43116,98,104,13000,0.6,2016,4,3,1972,3.4
1797,0,#N/A,40.91819099,-72.63861298,4.73,43371,738,56,46494,0.6,2015,6,3,1975,1.9
1798,0,#N/A,40.65105999,-73.60305103,6.34,43243,23,58,6417,0.6,2017,2,19,1956,1.7
1799,1,#N/A,42.64414658,-73.71035746,4.35,43217,92,52,5060,0.6,2015,4,3,1968,-0.4
1800,1,#N/A,42.81426602,-73.95643102,5.21,43349,161,73,12816,0.6,2009,4,3,1966,-0.4
1801,1,#N/A,42.81449901,-73.96110697,5.22,43349,138,102,15911,0.6,2009,4,3,1966,-0.4
1802,1,#N/A,42.74329891,-73.69972864,5.19,43234,95,68.8,7066,0.6,2006,4,3,1970,-0.2
1803,1,#N/A,42.74342199,-73.69956675,5.22,43234,95,41,4173,0.6,2006,4,3,1970,-0.2
1804,1,#N/A,42.55148702,-73.782709,5.89,42887,410,54.3,23247,0.6,2014,5,3,1954,-0.2
1805,1,#N/A,42.53429928,-73.78405467,5.91,43290,53,65.7,3631,0.6,2014,4,3,1954,-0.2
1806,10,#N/A,40.62863998,-73.96583496,4.61,43325,35,70,3231,0.6,2016,6,6,1908,3.9
1807,10,#N/A,40.84864296,-73.93740628,4.25,42922,196,70,19600,0.6,2010,6,3,1960,2.2
1808,5,#N/A,42.81438598,-78.79200505,6.21,43028,150,39.5,6375,0.6,2010,4,3,1972,0.9
1809,5,#N/A,42.81363798,-78.79295406,6.18,43040,687,39.5,29198,0.6,2010,5,3,1972,0.9
1810,5,#N/A,42.79651501,-78.77588106,6.1,42852,95,39,4000,0.6,2010,4,3,1972,0.9
1811,5,#N/A,42.79652796,-78.77673195,6.17,42852,95,39,4000,0.6,2010,4,3,1972,0.9
1812,5,#N/A,42.78890601,-78.77407497,5.44,42892,231,45.5,11200,0.6,2015,5,3,1972,0.9
1813,5,#N/A,42.78923299,-78.77500098,5.84,42892,231,45.5,11200,0.6,2015,5,3,1972,0.9
1814,10,#N/A,40.84661562,-73.93198862,3.94,42948,220,60,21700,0.6,2011,4,3,1959,2.2
1815,1,#N/A,43.31735803,-73.67542703,5.66,43319,134,45,6432,0.6,2017,4,3,1960,-0.6
1816,1,#N/A,43.30256004,-73.67757705,4.26,43236,133,56.1,7860,0.6,2017,4,3,1960,-0.6
1817,1,#N/A,43.2975711,-73.67894361,5.73,43075,137,43.5,6466,0.6,2017,4,3,1960,-0.6
1818,2,#N/A,43.11127496,-75.21704395,5.35,43026,249,52,16484,0.6,2017,4,3,1968,-0.3
1819,1,#N/A,42.849458,-73.88822405,7,42990,769,56,53830,0.6,2014,12,3,2017,-0.4
1820,8,#N/A,41.32255903,-74.08560396,5.6,42913,60,34.2,2232,0.6,2014,4,3,1965,-0.1
1821,8,#N/A,41.32316298,-74.07646404,5.38,42908,44,45.8,2103,0.6,2014,6,6,1999,-0.1
1822,8,#N/A,41.30562297,-74.03583399,3.9,43052,52,26,2392,0.6,2014,3,19,1958,-0.1
1823,2,#N/A,43.11921199,-75.23110705,5.62,42985,369,56.5,21845,0.6,2010,12,3,1989,-0.3
1824,0,#N/A,40.70577302,-73.46131902,5,42949,69,53,4700,0.6,2016,2,12,1930,1.7
1825,0,#N/A,40.70598805,-73.46126496,4.44,42949,75,53,5100,0.6,2016,2,12,1957,1.7
1826,0,#N/A,40.77895401,-73.01578003,6.23,43012,198,74,17007,0.6,2017,12,3,1989,1.9
1827,8,#N/A,41.03113397,-73.74497398,6,42906,24,0,1300,0.6,1995,3,19,1957,1
1828,0,#N/A,40.87956399,-72.53671102,6.07,42999,144,51,7430,0.6,2016,4,3,1973,1.9
1829,0,#N/A,40.879857,-72.53682096,6.08,42999,144,51,7762,0.6,2016,4,3,1973,1.9
1830,0,#N/A,40.885017,-72.52506506,5.92,43238,210,41.2,9713,0.6,2016,4,3,1963,1.9
1831,0,#N/A,40.88537904,-72.52491602,6.19,43238,217,41.2,10097,0.6,2016,4,3,1963,1.9
1832,10,#N/A,40.600566,-73.805809,6,42969,68.7,80,28637,0.6,2017,2,19,1955,3.4
1833,9,#N/A,41.68501102,-74.72226102,4,42837,28,0,3760,0.6,2016,3,19,1957,-0.6
1834,9,#N/A,41.70468798,-74.73631706,4,43391,39,0,8814,0.6,2016,2,19,1960,-0.6
1835,3,#N/A,43.439187,-76.11703202,4,43018,20.8,38,2142,0.6,2007,2,19,1958,-0.5
1836,5,#N/A,42.90044903,-78.78424502,6.19,42950,388,59,27400,0.6,2016,5,3,1976,0.9
1837,4,#N/A,43.17988099,-77.81443494,6,43228,26,0,4255,0.6,2015,2,19,1994,0.6
1838,7,#N/A,43.97574997,-75.94834403,6.85,43382,207,90.2,20987,0.6,2017,12,3,2008,-0.5
1839,10,#N/A,40.85230602,-73.90349095,6.1,43280,48,141,8736,0.6,2011,4,3,1923,1.8
1840,10,#N/A,40.84941501,-73.906025,6.46,42977,49,27.1,11700,0.6,2011,4,3,1923,1.8
1841,8,#N/A,41.45145174,-73.63810702,5.86,42648,90,39,3803,0.6,1996,4,3,1968,-0.5
1842,8,#N/A,41.465556,-73.64424004,4.35,43361,101,39,4303,0.6,1996,4,3,1968,-0.5
1843,8,#N/A,41.4741731,-73.648693,5.27,42649,119,38.8,4974,0.6,1996,4,3,1968,-0.5
1844,0,#N/A,40.740713,-73.63987201,6.48,43348,248,44.3,14980,0.6,2016,4,3,2003,1.7
1845,4,#N/A,43.16182399,-77.585337,5.27,43249,122,65,10118,0.6,2016,11,3,1990,0.6
1846,5,#N/A,43.05291902,-78.72811305,5.8,43291,81,80,6691,0.6,2017,6,6,1990,0.9
1847,10,#N/A,40.61753101,-74.15195395,6.49,43122,88,28,2922,0.6,2011,4,3,1964,0.1
1848,10,#N/A,40.61753896,-74.15219006,6.49,43122,86,28,2855,0.6,2011,4,3,1964,0.1
1849,10,#N/A,40.82496201,-73.916496,5.21,43003,73,60,6643,0.6,2009,4,3,1928,1.8
1850,10,#N/A,40.82498198,-73.916559,6.59,43139,35,40,12800,0.6,2009,4,3,1890,1.8
1851,5,#N/A,42.89078802,-78.78464006,4.95,43412,1462,65,106141,0.6,2015,12,3,1982,0.9
1852,0,#N/A,40.80500503,-73.26920902,6.68,43276,82.6,51.4,4507,0.6,2017,4,3,1993,1.9
1853,3,#N/A,43.17565197,-76.27748906,6.16,42949,635,77.1,53916,0.6,2017,12,3,2005,0.1
1854,10,#N/A,40.825887,-73.85951906,5.59,42970,114,72,10700,0.6,2011,5,3,1968,1.8
1855,5,#N/A,43.08575303,-78.99066804,6.21,43250,116,38,5011,0.6,2009,4,3,1964,-0.3
1856,5,#N/A,43.08971001,-78.99020302,6.52,43355,167,28,5500,0.6,2014,4,3,1964,-0.3
1857,8,#N/A,41.51784596,-73.97368905,4.83,43004,183,63,13310,0.6,2015,4,3,1964,-0.2
1858,9,#N/A,42.10497596,-75.83007197,5.19,43103,108,52,5940,0.6,2011,6,6,1987,-0.4
1859,9,#N/A,42.10827896,-75.84549304,5.26,43383,352,40,15910,0.6,2011,4,3,1963,-0.4
1860,8,#N/A,40.96969404,-73.87068103,5.66,43228,27,36,2430,0.6,2012,3,19,1980,1
1861,0,#N/A,40.75990503,-73.62373901,6.44,42824,71,56,5500,0.6,2017,2,12,1958,1.7
1862,0,#N/A,40.76002996,-73.62349605,6,42824,65,56,5000,0.6,2017,2,12,1934,1.7
1863,3,#N/A,43.077591,-76.05367095,6.3,43384,116,51,6300,0.6,2008,4,3,1972,0.1
1864,3,#N/A,43.06759099,-76.05295799,4.12,42901,2146,33.5,79813,0.6,2008,4,3,1972,0.1
1865,3,#N/A,43.06314596,-76.052169,5.98,43236,115,39,4830,0.6,2008,4,3,1972,0.1
1866,8,#N/A,41.49127399,-74.02186796,5.47,42859,574,44,32259,0.5,2014,4,3,1952,-0.1
1867,0,#N/A,40.80683304,-73.23445795,6.46,43028,226,94.5,24283,0.5,2016,5,3,2011,1.9
1868,8,#N/A,41.23118798,-73.91129895,4.09,43272,174,32,5933,0.5,2017,4,3,1964,1
1869,8,#N/A,41.23121098,-73.91147396,4.15,43272,173,32,6003,0.5,2017,4,3,1964,1
1870,8,#N/A,41.20157492,-73.88783982,5.05,43265,134,30,4717,0.5,2016,4,3,1963,1
1871,8,#N/A,41.20147125,-73.88796347,5.23,43265,134,30,4717,0.5,2016,4,3,1963,1
1872,10,#N/A,40.67155902,-73.99830604,5.23,42972,151,44,8611,0.5,2008,4,17,1940,3.9
1873,10,#N/A,40.67166103,-73.99881896,4.64,43308,137,42,7300,0.5,2008,4,17,1940,3.9
1874,0,#N/A,40.80908097,-73.16009702,5.13,43418,243,94.2,25714,0.5,2017,5,3,2002,1.9
1875,8,#N/A,41.04547103,-73.95854098,4.44,43363,91,80,10283,0.5,2013,2,12,1956,-0.1
1876,8,#N/A,41.04570877,-73.95813411,5.44,43363,91,78,10556,0.5,2013,2,12,1956,-0.1
1877,4,#N/A,42.87655902,-77.25093998,5.33,42550,40,102,4556,0.5,2017,2,19,1955,-0.5
1878,1,#N/A,42.68373,-73.78412894,6.67,43023,251,69.5,19327,0.5,2011,4,3,1965,-0.2
1879,1,#N/A,42.68250802,-73.78486499,5.05,43041,209,78,18288,0.5,2017,4,3,1965,-0.2
1880,10,#N/A,40.66257498,-73.96203004,6.34,43301,44,61.2,13794,0.5,2017,4,3,1916,3.9
1881,5,#N/A,42.862092,-78.825447,7,43070,232.6,56,17213,0.5,2016,4,3,2017,0.9
1882,5,#N/A,42.860534,-78.825586,7,43070,178,56,13283,0.5,2016,4,3,2017,0.9
1883,10,#N/A,40.88733303,-73.82448696,4.83,43230,1363,56,95683,0.5,2016,4,3,1965,1.8
1884,1,#N/A,42.48940304,-73.67797893,4.51,42874,150,92,14250,0.5,2013,4,3,1974,-0.4
1885,1,#N/A,42.52397003,-73.68820797,5,42871,25,0,7575,0.5,2007,2,19,1974,-0.4
1886,5,#N/A,42.825256,-78.75330898,5,42927,241,52,15400,0.5,2015,2,12,1929,0.9
1887,5,#N/A,42.84532601,-78.77441001,5.86,43040,206,28,6757,0.5,2013,4,3,1968,0.9
1888,5,#N/A,42.84507805,-78.77457098,5.82,43040,191,28,6265,0.5,2013,4,3,1968,0.9
1889,10,#N/A,40.87657499,-73.90480405,6.52,42874,62,60,5902,0.5,2011,4,3,1912,1.8
1890,10,#N/A,40.87649202,-73.904567,3.76,43126,102,60,9400,0.5,2011,5,3,1955,1.8
1891,10,#N/A,40.85700901,-73.88070897,5.94,43122,130,70,13390,0.5,2016,3,8,1962,1.8
1892,8,#N/A,41.97751804,-73.97094102,6.11,43354,164,101.4,17466,0.5,2012,12,3,1995,-0.4
1893,5,#N/A,43.08574303,-78.99098296,6.41,43250,116,38,5000,0.5,2009,4,3,1964,-0.3
1894,5,#N/A,43.08953103,-78.99060205,6.59,43355,167,28,5500,0.5,2014,4,3,1964,-0.3
1895,0,#N/A,40.81558197,-73.08438696,6.57,43021,289,64,22000,0.5,2017,4,3,1967,1.9
1896,5,#N/A,42.91369098,-78.75420998,6.19,43055,27,69.6,2573,0.5,2014,2,2,1948,0.9
1897,0,#N/A,40.66416297,-73.51205405,6,42895,113,86,11400,0.5,2017,2,12,1931,1.7
1898,1,#N/A,43.31736302,-73.67585002,5.66,43319,134,44.9,6419,0.5,2014,4,3,1960,-0.6
1899,1,#N/A,43.30254002,-73.67785403,4.26,43236,133,44.2,6278,0.5,2014,5,3,2015,-0.6
1900,1,#N/A,43.29752294,-73.67922546,5.91,43075,137,43.5,6466,0.5,2014,4,3,1960,-0.6
1901,4,#N/A,43.09932,-77.58025501,5.28,43348,271,56,17208,0.5,2016,5,3,1967,0.6
1902,4,#N/A,43.09745798,-77.58122904,6.33,42822,29,0,5305,0.5,2016,3,19,1967,0.6
1903,8,#N/A,41.03236313,-73.75267673,6.29,42664,314,47.2,19154,0.5,2016,4,3,2008,1
1904,8,#N/A,41.03232101,-73.75205597,5,43334,40.5,0,10611,0.5,2016,3,19,1961,1
1905,10,#N/A,40.66547298,-73.79709199,5.11,43431,289,40,13100,0.5,2015,4,3,1967,3.4
1906,0,#N/A,40.84381505,-72.72376803,6.05,43269,192,53,10800,0.5,2015,4,3,1970,1.9
1907,0,#N/A,40.84409902,-72.72394003,5.65,43269,192,53,10800,0.5,2015,4,3,1970,1.9
1908,7,#N/A,43.89789998,-75.98663195,6.44,43215,24,0,5300,0.5,2015,3,19,1959,-0.5
1909,5,#N/A,42.77686699,-78.85897297,5,43340,24,0,2242,0.5,2017,4,19,1962,0.9
1910,5,#N/A,42.77719504,-78.85928401,4,42963,24,0,1872,0.5,2017,4,19,1962,0.9
1911,0,#N/A,40.82232296,-72.97530596,6.33,42936,425,64,32300,0.5,2016,4,3,1970,1.9
1912,8,#N/A,41.319995,-73.98629899,5.13,43220,2258,38,109513,0.5,2014,4,14,1924,-0.1
1913,10,#N/A,40.671629,-73.85289802,5.07,43242,89,24,3355,0.5,2016,4,3,1950,3.4
1914,1,#N/A,42.72496501,-73.86101995,6,43455,100,35.7,3880,0.5,2015,11,3,2002,-0.2
1915,1,#N/A,42.71438597,-73.86923105,6.05,42977,220,36.3,8580,0.5,2015,12,3,1999,-0.2
1916,0,#N/A,40.69012202,-73.56300902,3.88,42947,73,53,5000,0.5,2005,2,12,1930,1.7
1917,0,#N/A,40.68983201,-73.56289004,5,42947,76,53,5200,0.5,2005,2,12,1956,1.7
1918,10,#N/A,40.64485599,-73.78745295,6.38,43242,133,29,4283,0.5,2015,5,3,1989,3.4
1919,10,#N/A,40.64492003,-73.78679198,5.94,43313,356,48,20736,0.5,2015,5,3,1989,3.4
1920,3,#N/A,42.43589298,-76.50817301,5.31,43053,117,60,8787,0.5,2016,4,3,1965,-0.5
1921,0,#N/A,40.63959403,-73.26360204,4.32,42996,169,50,9800,0.5,2017,4,3,1963,1.9
1922,4,#N/A,43.08405202,-77.60797205,5.74,42986,219,64,17200,0.5,2015,4,3,1981,0.6
1923,3,#N/A,43.00768203,-76.13210802,4.94,43403,184,80,16100,0.5,2016,4,3,1980,0.1
1924,3,#N/A,43.00651401,-76.13166105,5.11,43403,190,90,18900,0.5,2016,4,3,1980,0.1
1925,9,#N/A,42.11873201,-75.98544498,5.07,43060,770,43.8,36113,0.5,2014,4,3,1971,-0.4
1926,10,#N/A,40.64527941,-73.78617165,6.31,43313,144,29,4637,0.5,2015,5,3,1989,3.4
1927,0,#N/A,40.75657696,-73.19547601,5.97,42901,121,48,7800,0.5,2017,3,8,1961,1.9
1928,0,#N/A,40.68341902,-73.68582697,6.36,43433,67,41,3578,0.5,2016,2,8,1957,1.7
1929,0,#N/A,40.68321098,-73.68583201,5.67,43433,50,41,2665,0.5,2016,2,8,1929,1.7
1930,5,#N/A,42.91327598,-78.73346405,5.71,43199,33,68,2808,0.5,2017,2,8,1953,0.9
1931,10,#N/A,40.76752197,-73.90425296,5.27,42887,171,33,8200,0.5,2017,4,3,1941,3.4
1932,4,#N/A,43.08366601,-77.63867905,6.33,43217,59,68,4720,0.5,2017,6,6,1994,0.6
1933,10,#N/A,40.71268203,-73.90024102,5,43354,62,40,20640,0.5,2016,4,3,1915,3.4
1934,10,#N/A,40.71226702,-73.88876594,5.96,43018,36,45,18650,0.5,2016,2,8,1916,3.4
1935,0,#N/A,40.77351899,-73.67059297,6.22,43312,148,93.2,16113,0.5,2016,7,6,2000,1.7
1936,0,#N/A,40.73647198,-73.47418602,6.68,42859,150,54,10170,0.5,2016,4,3,1962,1.7
1937,8,#N/A,41.33820586,-73.76867208,4.69,43363,29,35,1093,0.5,2015,2,2,1932,1
1938,8,#N/A,41.05112,-73.94587896,4.52,43409,26,53.7,1388,0.5,2011,2,2,1932,-0.1
1939,10,#N/A,40.58802416,-73.81911891,4.96,43001,1056,24,28605.8,0.5,2011,6,5,1967,3.4
1940,10,#N/A,40.58832699,-73.81766104,5.31,42996,941,24,26442,0.5,2011,6,5,1967,3.4
1941,10,#N/A,40.725374,-73.724494,4.7,43319,100,65,10600,0.5,2016,3,8,1939,3.4
1942,4,#N/A,42.99183903,-78.43547597,4.55,42864,37,57,2471,0.5,2014,2,19,1954,-0.6
1943,0,#N/A,40.73204797,-73.34594594,6.56,43160,78,48,4800,0.5,2017,2,12,1960,1.9
1944,0,#N/A,40.73233902,-73.34602802,6.21,43160,78,48,4800,0.5,2017,2,12,1960,1.9
1945,8,#N/A,41.72205556,-73.93161111,6.61,42977,36,26,4115,0.5,2016,2,8,2011,-0.2
1946,8,#N/A,41.71843898,-73.93191099,6.47,43242,80,64,61600,0.5,2016,2,8,1995,-0.2
1947,8,#N/A,41.70029202,-73.93617798,5.45,43025,123,36,4920,0.5,2012,4,3,1965,-0.2
1948,8,#N/A,41.70031097,-73.93679506,4.89,43025,121,36,4840,0.5,2012,4,3,1965,-0.2
1949,3,#N/A,43.3168,-76.4163,5.66,43024,26,52.1,1719,0.5,2007,2,8,2014,-0.5
1950,2,#N/A,43.20907699,-75.45738095,6.11,43067,37,24,2708,0.5,2004,2,8,1960,-0.3
1951,4,#N/A,43.21831997,-77.41907642,5.64,43363,145,41.5,6453,0.5,2017,11,3,1976,0.6
1952,4,#N/A,43.21837105,-77.419148,5.86,43363,144,41.5,6408,0.5,2017,11,3,1976,0.6
1953,4,#N/A,43.21598103,-77.43022636,5.81,43362,150,41.5,6675,0.5,2017,11,3,1976,0.6
1954,4,#N/A,43.21594297,-77.43020557,5.37,43362,148,41.5,6586,0.5,2017,11,3,1976,0.6
1955,3,#N/A,43.09440404,-76.05346597,4.27,43395,203,42,8932,0.5,2008,4,3,1972,0.1
1956,2,#N/A,43.10099898,-75.30010305,6.18,43375,113,64,8588,0.5,2017,4,3,1998,-0.3
1957,5,#N/A,43.02458602,-78.79907196,5.67,43313,184,48,11040,0.5,2016,12,3,1982,0.9
1958,6,#N/A,42.35992497,-77.34847995,7,43041,25,0,5580,0.5,2016,4,19,1972,-0.5
1959,10,#N/A,40.72536699,-73.89632502,4.7,43378,189,50,12852,0.5,2007,5,3,1991,3.4
1960,0,#N/A,40.77214902,-73.04648297,6.29,43049,332,43.5,15555,0.5,2016,12,3,1989,1.9
1961,0,#N/A,40.772044,-73.04677101,6.01,43049,332,43.5,15555,0.5,2016,12,3,1989,1.9
1962,8,#N/A,41.97495704,-73.93771095,4.87,42891,7793,40,336398,0.5,2012,5,10,1957,-0.2
1963,8,#N/A,41.33149303,-73.82345502,4,43312,50,41,5100,0.5,2015,3,19,1963,1
1964,4,#N/A,43.01283404,-78.32319799,7,43357,181,56.1,10697,0.5,2014,12,3,2004,-0.6
1965,0,#N/A,40.81069398,-73.07634998,5.96,43332,238,78,20944,0.5,2016,4,3,1973,1.9
1966,3,#N/A,43.02935101,-76.01298402,6,42895,236,50,15977,0.5,2016,6,6,1997,0.1
1967,4,#N/A,43.12436497,-77.63316497,6.52,43341,444,58,33700,0.5,2017,5,4,1934,0.6
1968,10,#N/A,40.72643996,-73.83795201,4.37,43125,221,40,11800,0.5,2017,2,12,1963,3.4
1969,10,#N/A,40.74067701,-73.72826097,5.8,42923,35,30,3500,0.5,2016,2,8,1935,3.4
1970,1,#N/A,42.67166802,-73.80809294,5.28,43397,188,54,13912,0.5,2015,4,3,1960,-0.2
1971,5,#N/A,42.99108201,-78.76188705,4.31,43227,119,68,9615,0.5,2017,6,6,1968,0.9
1972,1,#N/A,42.63323196,-73.77239303,5.61,43355,193,73,15672,0.5,2015,4,3,1966,-0.2
1973,5,#N/A,42.781845,-78.77172698,5.5,43021,251,59.1,18600,0.5,2016,5,3,1971,0.9
1974,5,#N/A,42.78028899,-78.78443099,6.02,43395,75,67.6,6186,0.5,2016,6,6,1979,0.9
1975,10,#N/A,40.78641845,-73.79489048,4.27,43158,104,40,7200,0.5,2011,3,12,1941,3.4
1976,8,#N/A,41.93939331,-74.02691792,6.11,42709,268,59.4,17018,0.5,2016,4,3,1962,-0.4
1977,5,#N/A,42.93585035,-78.84266374,5.81,43397,103,60,8415,0.5,2016,11,3,1910,0.9
1978,0,#N/A,40.88497804,-72.50078401,5.66,43210,334,54,22210,0.5,2017,5,3,1970,1.9
1979,10,#N/A,40.614426,-73.98239406,4.32,43237,60,60.2,12000,0.5,2017,3,8,1914,3.9
1980,10,#N/A,40.886075,-73.89724896,5.69,43103,63,54,4075,0.5,2011,4,3,1952,1.8
1981,10,#N/A,40.88597197,-73.89673303,4.69,43110,119,54,9700,0.5,2011,4,3,1954,1.8
1982,10,#N/A,40.81394904,-73.93472103,6.12,43132,281,53,20000,0.5,2011,4,3,1960,2.2
1983,0,#N/A,40.81992702,-72.96937394,3.83,43362,243,40,11196,0.5,2010,4,1,1940,1.9
1984,10,#N/A,40.57816996,-73.88775796,4.1,42996,3985,48,236709,0.5,2011,4,16,1936,3.9
1985,8,#N/A,41.66605999,-73.78984898,5.05,43035,49,52.2,2842,0.5,2017,2,12,1937,-0.2
1986,8,#N/A,41.64500897,-73.788197,5.81,43069,36,44,2088,0.5,2017,2,12,1937,-0.2
1987,8,#N/A,41.64434204,-73.78801305,4.05,42817,43,44,2400,0.5,2017,2,8,1937,-0.2
1988,8,#N/A,41.62535101,-73.77429996,5,42968,40.88,49,2220,0.5,2017,2,8,1938,-0.2
1989,8,#N/A,41.67017404,-73.78863699,4.96,42858,53,53,3355,0.5,2017,2,8,1947,-0.2
1990,4,#N/A,43.14017597,-77.66609597,4.29,43021,154,42,6807,0.5,2016,4,11,1940,0.6
1991,5,#N/A,42.77520304,-78.85826694,6.44,42909,23,39,966,0.5,2015,2,19,1994,0.9
1992,5,#N/A,42.77599998,-78.85861899,7,43399,36,53.5,2408,0.5,2015,2,8,2002,0.9
1993,5,#N/A,42.72528302,-78.77528803,7,43020,44,0,13200,0.5,2017,4,19,1977,0.9
1994,5,#N/A,42.70321599,-78.78582002,5.88,43068,27,0,6858,0.5,2017,4,19,1977,0.9
1995,10,#N/A,40.80677104,-73.92451595,6.74,43250,118,39.8,6475,0.5,2011,6,6,1960,1.8
1996,8,#N/A,41.50199002,-74.23243904,6.14,42965,104,39.2,4400,0.5,2009,4,3,1969,-0.1
1997,8,#N/A,41.50058981,-74.23860178,5.01,43033,158,39.2,6683,0.5,2009,4,3,1969,-0.1
1998,8,#N/A,41.49893304,-74.25239305,4.64,42627,359,38,14683,0.5,2009,4,3,1969,-0.1
1999,8,#N/A,41.47279538,-74.31055065,5.88,43018,119,39.2,5034,0.5,2009,4,3,1969,-0.1
2000,8,#N/A,41.47120598,-74.31357599,4.98,42879,223,38,9121,0.5,2009,4,3,1969,-0.1
2001,8,#N/A,41.46771654,-74.32941019,5,43076,31,0,2933,0.5,2009,3,19,1969,-0.1
2002,5,#N/A,43.09871022,-78.92498223,6.63,43410,57,68.9,4389,0.5,2015,4,3,2012,-0.3
2003,0,#N/A,40.87033,-72.61667202,6.71,43028,126,51,6800,0.5,2016,4,3,1973,1.9
2004,0,#N/A,40.870626,-72.61674695,6.7,43028,126,51,6800,0.5,2016,4,3,1973,1.9
2005,2,#N/A,43.214647,-75.47036501,4.22,42604,23,68,2100,0.5,2013,2,19,1952,-0.3
2006,4,#N/A,43.15950996,-77.59573496,5.04,43410,92,76,8600,0.5,2013,4,3,1965,0.6
2007,10,#N/A,40.87326704,-73.90613704,4.5,42986,99,86,11700,0.5,2011,5,3,1954,1.8
2008,8,#N/A,41.10443702,-74.03152705,4,43041,24,0,3460,0.5,2007,2,19,1997,-0.1
2009,8,#N/A,41.10500952,-74.03270157,5.86,42677,39,44,2039,0.5,2007,6,6,1931,-0.1
2010,8,#N/A,41.10798104,-74.03873806,4.66,42901,332,44,17098,0.5,2007,4,10,1931,-0.1
2011,10,#N/A,40.71381996,-73.90289897,6,43040,77,104,9550,0.5,2015,4,3,1938,3.4
2012,4,#N/A,43.19128541,-77.68297253,5.41,42720,193,56,12236,0.5,2015,4,3,1971,0.6
2013,7,#N/A,43.97634503,-75.92317706,4.29,43269,284,44.1,15989,0.5,2012,4,3,1953,-0.5
2014,4,#N/A,43.04155921,-77.46216449,6.04,42874,232,51,12600,0.5,2015,4,3,1969,0.6
2015,4,#N/A,43.05246103,-77.46887004,5.96,43014,107,51,5800,0.5,2003,4,3,1969,0.6
2016,3,#N/A,43.00274697,-76.13390694,6.84,42898,171,66.6,12077,0.5,2014,6,6,2006,0.1
2017,3,#N/A,42.95889804,-76.13720402,4.12,43053,293,30,9698,0.5,2014,4,3,1963,0.1
2018,6,#N/A,42.14402596,-76.83047405,5.88,42900,23,48,1300,0.5,2016,2,2,1935,-0.6
2019,6,#N/A,42.15684403,-76.83708899,5.58,42857,289,70.2,21964,0.5,2016,7,6,1985,-0.6
